9.323241935483871146e+01
9.459478571428569182e+01
9.670474193548386665e+01
9.670633333333331905e+01
9.682635483870964777e+01
9.459656666666666069e+01
9.447793548387096507e+01
9.389309677419352340e+01
9.455936666666667634e+01
9.531916129032258311e+01
9.650373333333335779e+01
9.658170967741935442e+01
